shapeid,x,y,PROV_NA_EN,DIST_NA_EN,color1
84,66.17069898,37.36820802,Jawzjan,Qarqin,
84,66.24975028,37.36246949,Jawzjan,Qarqin,
84,66.25611961,37.35130791,Jawzjan,Qarqin,
84,66.25188498,37.34102279,Jawzjan,Qarqin,
84,66.25964635,37.33529718,Jawzjan,Qarqin,
84,66.25213945,37.31773867,Jawzjan,Qarqin,
84,66.25964635,37.31086795,Jawzjan,Qarqin,
84,66.37955568,37.28242733,Jawzjan,Qarqin,
84,66.41678232,37.26239118,Jawzjan,Qarqin,
84,66.4395575,37.20729816,Jawzjan,Qarqin,
85,66.43882,37.19754433,Balkh,Dawlatabad,
85,66.4395575,37.20729816,Balkh,Dawlatabad,
85,67.10916529,37.18141459,Balkh,Dawlatabad,
85,67.12483153,37.16853641,Balkh,Dawlatabad,
85,67.11958608,37.06926738,Balkh,Dawlatabad,
85,67.15747627,37.08077168,Balkh,Dawlatabad,
85,67.11613945,37.01909533,Balkh,Dawlatabad,
85,67.07302057,36.97164965,Balkh,Dawlatabad,
85,67.07167777,36.9470316,Balkh,Dawlatabad,
85,67.04614322,36.92213786,Balkh,Dawlatabad,
85,66.86399099,36.92703877,Balkh,Dawlatabad,
85,66.77238203,36.90167472,Balkh,Dawlatabad,
85,66.74266895,36.91562153,Balkh,Dawlatabad,
85,66.68353991,36.89654486,Balkh,Dawlatabad,
85,66.63660979,36.90376352,Balkh,Dawlatabad,
85,66.62780697,36.91942955,Balkh,Dawlatabad,
85,66.63780339,36.93464798,Balkh,Dawlatabad,
85,66.531722,36.99388049,Balkh,Dawlatabad,
85,66.4628331,36.99314782,Balkh,Dawlatabad,
85,66.46431053,37.03402597,Balkh,Dawlatabad,
85,66.51147665,37.13193949,Balkh,Dawlatabad,
85,66.43882,37.19754433,Balkh,Dawlatabad,
86,66.14345491,35.85922071,Sar-e-Pul,Sancharak,
86,66.16072578,35.85335665,Sar-e-Pul,Sancharak,
86,66.17389984,35.87199312,Sar-e-Pul,Sancharak,
86,66.18643126,35.87038653,Sar-e-Pul,Sancharak,
86,66.19028708,35.83247095,Sar-e-Pul,Sancharak,
86,66.20153323,35.82234941,Sar-e-Pul,Sancharak,
86,66.22000904,35.82732985,Sar-e-Pul,Sancharak,
86,66.21358267,35.84548435,Sar-e-Pul,Sancharak,
86,66.22129431,35.8586584,Sar-e-Pul,Sancharak,
86,66.23462903,35.86155027,Sar-e-Pul,Sancharak,
86,66.25551473,35.845645,Sar-e-Pul,Sancharak,
86,66.25824594,35.89946585,Sar-e-Pul,Sancharak,
86,66.26579692,35.91006936,Sar-e-Pul,Sancharak,
86,66.25615737,35.93031242,Sar-e-Pul,Sancharak,
86,66.27961362,35.95666054,Sar-e-Pul,Sancharak,
86,66.278489,35.99746799,Sar-e-Pul,Sancharak,
86,66.33600501,36.01867501,Sar-e-Pul,Sancharak,
86,66.33857556,36.03088511,Sar-e-Pul,Sancharak,
86,66.3557661,36.0281539,Sar-e-Pul,Sancharak,
86,66.32989996,36.05594795,Sar-e-Pul,Sancharak,
86,66.3585467,36.06055068,Sar-e-Pul,Sancharak,
86,66.36524499,36.07265651,Sar-e-Pul,Sancharak,
86,66.39271772,36.07169255,Sar-e-Pul,Sancharak,
86,66.41336121,36.10948786,Sar-e-Pul,Sancharak,
86,66.43822583,36.09469996,Sar-e-Pul,Sancharak,
86,66.47192393,36.04647568,Sar-e-Pul,Sancharak,
86,66.48998349,36.03522117,Sar-e-Pul,Sancharak,
86,66.49659225,35.93216386,Sar-e-Pul,Sancharak,
86,66.45674342,35.80463454,Sar-e-Pul,Sancharak,
86,66.44653584,35.79612822,Sar-e-Pul,Sancharak,
86,66.47591535,35.7543164,Sar-e-Pul,Sancharak,
86,66.43096274,35.72716162,Sar-e-Pul,Sancharak,
86,66.47846725,35.70399826,Sar-e-Pul,Sancharak,
86,66.53157786,35.69116783,Sar-e-Pul,Sancharak,
86,66.49260931,35.65832785,Sar-e-Pul,Sancharak,
86,66.46788401,35.66925375,Sar-e-Pul,Sancharak,
86,66.45569612,35.66681617,Sar-e-Pul,Sancharak,
86,66.40648101,35.62683532,Sar-e-Pul,Sancharak,
86,66.39150944,35.63797696,Sar-e-Pul,Sancharak,
86,66.36818164,35.63205797,Sar-e-Pul,Sancharak,
86,66.35612431,35.64607205,Sar-e-Pul,Sancharak,
86,66.36574441,35.66043431,Sar-e-Pul,Sancharak,
86,66.35007649,35.66008614,Sar-e-Pul,Sancharak,
86,66.34781334,35.67645041,Sar-e-Pul,Sancharak,
86,66.31948322,35.66674902,Sar-e-Pul,Sancharak,
86,66.30431571,35.67994262,Sar-e-Pul,Sancharak,
86,66.2816599,35.67540588,Sar-e-Pul,Sancharak,
86,66.25233999,35.68490064,Sar-e-Pul,Sancharak,
86,66.23065211,35.68219531,Sar-e-Pul,Sancharak,
86,66.20523526,35.70430449,Sar-e-Pul,Sancharak,
86,66.13295739,35.73732203,Sar-e-Pul,Sancharak,
86,66.10548282,35.77585467,Sar-e-Pul,Sancharak,
86,66.11089696,35.78812787,Sar-e-Pul,Sancharak,
86,66.09619001,35.79971517,Sar-e-Pul,Sancharak,
86,66.10471336,35.82272264,Sar-e-Pul,Sancharak,
86,66.14345491,35.85922071,Sar-e-Pul,Sancharak,
87,66.14875009,35.85679255,Sar-e-Pul,Sozmaqala,
87,66.13357018,35.85213656,Sar-e-Pul,Sozmaqala,
87,66.08395886,35.88305521,Sar-e-Pul,Sozmaqala,
87,66.09951476,35.90961411,Sar-e-Pul,Sozmaqala,
87,66.12660203,35.92351954,Sar-e-Pul,Sozmaqala,
87,66.13687375,35.93814895,Sar-e-Pul,Sozmaqala,
87,66.12808054,35.96343915,Sar-e-Pul,Sozmaqala,
87,66.13010376,35.9937874,Sar-e-Pul,Sozmaqala,
87,66.11761209,36.00904996,Sar-e-Pul,Sozmaqala,
87,66.11956631,36.03677544,Sar-e-Pul,Sozmaqala,
87,66.097276,36.06419558,Sar-e-Pul,Sozmaqala,
87,66.14863532,36.08404312,Sar-e-Pul,Sozmaqala,
87,66.15718503,36.10627236,Sar-e-Pul,Sozmaqala,
87,66.1960862,36.13833377,Sar-e-Pul,Sozmaqala,
87,66.24298746,36.15225758,Sar-e-Pul,Sozmaqala,
87,66.24940968,36.17837029,Sar-e-Pul,Sozmaqala,
87,66.30274855,36.17001601,Sar-e-Pul,Sozmaqala,
87,66.31254876,36.15716327,Sar-e-Pul,Sozmaqala,
87,66.35627401,36.1696672,Sar-e-Pul,Sozmaqala,
87,66.38865204,36.16275257,Sar-e-Pul,Sozmaqala,
87,66.38338375,36.1532038,Sar-e-Pul,Sozmaqala,
87,66.38985935,36.14266722,Sar-e-Pul,Sozmaqala,
87,66.3880586,36.11490989,Sar-e-Pul,Sozmaqala,
87,66.41109252,36.11588332,Sar-e-Pul,Sozmaqala,
87,66.41336121,36.10948786,Sar-e-Pul,Sozmaqala,
87,66.39271772,36.07169255,Sar-e-Pul,Sozmaqala,
87,66.36524499,36.07265651,Sar-e-Pul,Sozmaqala,
87,66.3585467,36.06055068,Sar-e-Pul,Sozmaqala,
87,66.32989996,36.05594795,Sar-e-Pul,Sozmaqala,
87,66.3557661,36.0281539,Sar-e-Pul,Sozmaqala,
87,66.33857556,36.03088511,Sar-e-Pul,Sozmaqala,
87,66.33600501,36.01867501,Sar-e-Pul,Sozmaqala,
87,66.278489,35.99746799,Sar-e-Pul,Sozmaqala,
87,66.27961362,35.95666054,Sar-e-Pul,Sozmaqala,
87,66.25615737,35.93031242,Sar-e-Pul,Sozmaqala,
87,66.26579692,35.91006936,Sar-e-Pul,Sozmaqala,
87,66.25824594,35.89946585,Sar-e-Pul,Sozmaqala,
87,66.25792462,35.84837621,Sar-e-Pul,Sozmaqala,
87,66.2445899,35.84789423,Sar-e-Pul,Sozmaqala,
87,66.23462903,35.86155027,Sar-e-Pul,Sozmaqala,
87,66.22129431,35.8586584,Sar-e-Pul,Sozmaqala,
87,66.21358267,35.84548435,Sar-e-Pul,Sozmaqala,
87,66.22000904,35.82732985,Sar-e-Pul,Sozmaqala,
87,66.20153323,35.82234941,Sar-e-Pul,Sozmaqala,
87,66.19028708,35.83247095,Sar-e-Pul,Sozmaqala,
87,66.18643126,35.87038653,Sar-e-Pul,Sozmaqala,
87,66.17389984,35.87199312,Sar-e-Pul,Sozmaqala,
87,66.16072578,35.85335665,Sar-e-Pul,Sozmaqala,
87,66.14875009,35.85679255,Sar-e-Pul,Sozmaqala,
88,68.69836637,36.87381776,Kunduz,Qala-e-Zal,
88,68.61380343,36.862363,Kunduz,Qala-e-Zal,
88,68.4996476,36.75620738,Kunduz,Qala-e-Zal,
88,68.28918531,36.66276319,Kunduz,Qala-e-Zal,
88,68.20061406,36.59927821,Kunduz,Qala-e-Zal,
88,68.17520669,36.64687652,Kunduz,Qala-e-Zal,
88,68.11912472,36.67630121,Kunduz,Qala-e-Zal,
88,68.10931406,36.69518683,Kunduz,Qala-e-Zal,
88,68.11180075,36.70956427,Kunduz,Qala-e-Zal,
88,68.0889605,36.72497279,Kunduz,Qala-e-Zal,
88,68.05496364,36.83956485,Kunduz,Qala-e-Zal,
88,68.05244602,36.89968249,Kunduz,Qala-e-Zal,
88,68.02601921,36.92533012,Kunduz,Qala-e-Zal,
88,68.12072265,36.96147942,Kunduz,Qala-e-Zal,
88,68.15008273,36.99603732,Kunduz,Qala-e-Zal,
88,68.19175924,37.02288782,Kunduz,Qala-e-Zal,
88,68.22249585,37.0259552,Kunduz,Qala-e-Zal,
88,68.25794632,37.00706394,Kunduz,Qala-e-Zal,
88,68.27310929,37.01280931,Kunduz,Qala-e-Zal,
88,68.28983308,37.04721272,Kunduz,Qala-e-Zal,
88,68.28713111,37.07650336,Kunduz,Qala-e-Zal,
88,68.29572253,37.10534624,Kunduz,Qala-e-Zal,
88,68.32616776,37.11056086,Kunduz,Qala-e-Zal,
88,68.37324269,37.09902705,Kunduz,Qala-e-Zal,
88,68.39923519,37.10139394,Kunduz,Qala-e-Zal,
88,68.4228866,37.11112772,Kunduz,Qala-e-Zal,
88,68.40832223,37.12748374,Kunduz,Qala-e-Zal,
88,68.4192845,37.14293541,Kunduz,Qala-e-Zal,
88,68.45997969,37.14135337,Kunduz,Qala-e-Zal,
88,68.49964268,37.16596877,Kunduz,Qala-e-Zal,
88,68.54085019,37.16424669,Kunduz,Qala-e-Zal,
88,68.56491557,37.18701027,Kunduz,Qala-e-Zal,
88,68.61231708,37.08250703,Kunduz,Qala-e-Zal,
88,68.67019827,37.00319655,Kunduz,Qala-e-Zal,
88,68.69836637,36.87381776,Kunduz,Qala-e-Zal,
89,68.61085076,36.85938514,Kunduz,Kunduz,
89,68.75466074,36.88329511,Kunduz,Kunduz,
89,68.82174249,36.88463081,Kunduz,Kunduz,
89,68.89179247,36.90778292,Kunduz,Kunduz,
89,68.98536731,36.92062432,Kunduz,Kunduz,
89,69.00578894,36.9376424,Kunduz,Kunduz,
89,69.01716518,36.93074894,Kunduz,Kunduz,
89,69.0287407,36.91078539,Kunduz,Kunduz,
89,69.02504331,36.87663088,Kunduz,Kunduz,
89,68.99977249,36.87292468,Kunduz,Kunduz,
89,68.98191362,36.85903851,Kunduz,Kunduz,
89,68.95523385,36.80050816,Kunduz,Kunduz,
89,68.98698825,36.78021833,Kunduz,Kunduz,
89,69.00534318,36.73727839,Kunduz,Kunduz,
89,68.98623443,36.7229095,Kunduz,Kunduz,
89,68.94665321,36.71165983,Kunduz,Kunduz,
89,68.97903141,36.70175241,Kunduz,Kunduz,
89,68.99078228,36.6607888,Kunduz,Kunduz,
89,68.98761093,36.62438651,Kunduz,Kunduz,
89,68.94271858,36.62524912,Kunduz,Kunduz,
89,68.88324501,36.66172019,Kunduz,Kunduz,
89,68.8756784,36.65430491,Kunduz,Kunduz,
89,68.85945183,36.65701396,Kunduz,Kunduz,
89,68.85465045,36.67087821,Kunduz,Kunduz,
89,68.8344084,36.67787764,Kunduz,Kunduz,
89,68.83483186,36.69058143,Kunduz,Kunduz,
89,68.82212807,36.68867586,Kunduz,Kunduz,
89,68.82877815,36.71349819,Kunduz,Kunduz,
89,68.83769021,36.71551261,Kunduz,Kunduz,
89,68.83303216,36.72874572,Kunduz,Kunduz,
89,68.83986628,36.73059238,Kunduz,Kunduz,
89,68.82762314,36.74399053,Kunduz,Kunduz,
89,68.81630551,36.73975567,Kunduz,Kunduz,
89,68.81101226,36.7538357,Kunduz,Kunduz,
89,68.78602815,36.75436502,Kunduz,Kunduz,
89,68.77840588,36.76775693,Kunduz,Kunduz,
89,68.76792525,36.7579115,Kunduz,Kunduz,
89,68.76940736,36.7696625,Kunduz,Kunduz,
89,68.76210268,36.76278128,Kunduz,Kunduz,
89,68.74389392,36.77410882,Kunduz,Kunduz,
89,68.74495257,36.76532204,Kunduz,Kunduz,
89,68.72420305,36.77855515,Kunduz,Kunduz,
89,68.6996424,36.77336777,Kunduz,Kunduz,
89,68.69646645,36.78887697,Kunduz,Kunduz,
89,68.68852659,36.78686554,Kunduz,Kunduz,
89,68.67908846,36.79723664,Kunduz,Kunduz,
89,68.67021196,36.791206,Kunduz,Kunduz,
89,68.67338791,36.78305441,Kunduz,Kunduz,
89,68.66060825,36.79238558,Kunduz,Kunduz,
89,68.65507328,36.78390133,Kunduz,Kunduz,
89,68.65877855,36.79898707,Kunduz,Kunduz,
89,68.64956831,36.80205715,Kunduz,Kunduz,
89,68.65687299,36.80819732,Kunduz,Kunduz,
89,68.63887595,36.81539613,Kunduz,Kunduz,
89,68.64107794,36.82919032,Kunduz,Kunduz,
89,68.6310843,36.82876686,Kunduz,Kunduz,
89,68.6203496,36.84387378,Kunduz,Kunduz,
89,68.63066084,36.85417444,Kunduz,Kunduz,
89,68.61085076,36.85938514,Kunduz,Kunduz,
90,69.17602929,35.48903726,Baghlan,Andarab,
90,69.14860275,35.50370748,Baghlan,Andarab,
90,69.12884431,35.52957095,Baghlan,Andarab,
90,69.08846712,35.53348347,Baghlan,Andarab,
90,69.0527067,35.57683418,Baghlan,Andarab,
90,69.062801,35.59999629,Baghlan,Andarab,
90,69.04754218,35.64866802,Baghlan,Andarab,
90,69.00520873,35.64945052,Baghlan,Andarab,
90,68.98674164,35.68794971,Baghlan,Andarab,
90,68.96390527,35.69095065,Baghlan,Andarab,
90,68.98329862,35.72144087,Baghlan,Andarab,
90,68.93608714,35.77009295,Baghlan,Andarab,
90,68.96768832,35.79518334,Baghlan,Andarab,
90,69.01694628,35.7907707,Baghlan,Andarab,
90,69.02684128,35.79589794,Baghlan,Andarab,
90,69.02858808,35.81606552,Baghlan,Andarab,
90,69.01539015,35.83073012,Baghlan,Andarab,
90,69.04696072,35.81915844,Baghlan,Andarab,
90,69.08790995,35.82840027,Baghlan,Andarab,
90,69.10087903,35.84059507,Baghlan,Andarab,
90,69.12741585,35.83244057,Baghlan,Andarab,
90,69.14227943,35.8433174,Baghlan,Andarab,
90,69.15713749,35.83064511,Baghlan,Andarab,
90,69.16226163,35.81318573,Baghlan,Andarab,
90,69.1850233,35.81078555,Baghlan,Andarab,
90,69.20600259,35.7803622,Baghlan,Andarab,
90,69.21574405,35.73710496,Baghlan,Andarab,
90,69.21213928,35.7073227,Baghlan,Andarab,
90,69.22468657,35.6889036,Baghlan,Andarab,
90,69.25213505,35.67518017,Baghlan,Andarab,
90,69.25921585,35.64140691,Baghlan,Andarab,
90,69.28215195,35.64219342,Baghlan,Andarab,
90,69.29521912,35.66111933,Baghlan,Andarab,
90,69.31698318,35.67036048,Baghlan,Andarab,
90,69.34823334,35.63851739,Baghlan,Andarab,
90,69.39255908,35.61563294,Baghlan,Andarab,
90,69.38043427,35.59673502,Baghlan,Andarab,
90,69.38107101,35.55928856,Baghlan,Andarab,
90,69.3664866,35.53227253,Baghlan,Andarab,
90,69.34189625,35.51041107,Baghlan,Andarab,
90,69.35005261,35.4958873,Baghlan,Andarab,
90,69.35102288,35.44549377,Baghlan,Andarab,
90,69.36235127,35.43842093,Baghlan,Andarab,
90,69.36684517,35.42335531,Baghlan,Andarab,
90,69.3515217,35.40269073,Baghlan,Andarab,
90,69.29187367,35.41394548,Baghlan,Andarab,
90,69.26801238,35.39362769,Baghlan,Andarab,
90,69.2501544,35.42146562,Baghlan,Andarab,
90,69.20521668,35.40437036,Baghlan,Andarab,
90,69.1790028,35.45265084,Baghlan,Andarab,
90,69.18424558,35.48324673,Baghlan,Andarab,
90,69.17602929,35.48903726,Baghlan,Andarab,
91,69.17399478,35.49044577,Baghlan,Khenjan,
91,69.18424558,35.48324673,Baghlan,Khenjan,
91,69.1790028,35.45265084,Baghlan,Khenjan,
91,69.19349187,35.42333668,Baghlan,Khenjan,
91,69.17212748,35.41340064,Baghlan,Khenjan,
91,69.16205639,35.39365408,Baghlan,Khenjan,
91,69.14932899,35.38638442,Baghlan,Khenjan,
91,69.12520497,35.38452097,Baghlan,Khenjan,
91,69.10829169,35.37065346,Baghlan,Khenjan,
91,69.09919544,35.37872572,Baghlan,Khenjan,
91,69.06223428,35.35714256,Baghlan,Khenjan,
91,69.05357529,35.32243463,Baghlan,Khenjan,
91,69.04047126,35.31883246,Baghlan,Khenjan,
91,69.02671199,35.29661979,Baghlan,Khenjan,
91,69.01133399,35.30444368,Baghlan,Khenjan,
91,68.97931897,35.30453361,Baghlan,Khenjan,
91,68.9667288,35.28987505,Baghlan,Khenjan,
91,68.97259872,35.28002891,Baghlan,Khenjan,
91,68.95998147,35.2715652,Baghlan,Khenjan,
91,68.88168459,35.27947461,Baghlan,Khenjan,
91,68.85032529,35.30483316,Baghlan,Khenjan,
91,68.83943332,35.32623154,Baghlan,Khenjan,
91,68.84656612,35.33548489,Baghlan,Khenjan,
91,68.83066191,35.34203935,Baghlan,Khenjan,
91,68.83124025,35.35688328,Baghlan,Khenjan,
91,68.81321549,35.3637269,Baghlan,Khenjan,
91,68.79364363,35.38452681,Baghlan,Khenjan,
91,68.80571242,35.41803359,Baghlan,Khenjan,
91,68.82881781,35.44542657,Baghlan,Khenjan,
91,68.8422364,35.50299153,Baghlan,Khenjan,
91,68.85668719,35.51617192,Baghlan,Khenjan,
91,68.85239959,35.53475151,Baghlan,Khenjan,
91,68.86192759,35.5547603,Baghlan,Khenjan,
91,68.85311419,35.58644087,Baghlan,Khenjan,
91,68.82389501,35.61438966,Baghlan,Khenjan,
91,68.82310101,35.62677605,Baghlan,Khenjan,
91,68.85621079,35.64749943,Baghlan,Khenjan,
91,68.91417275,35.66496742,Baghlan,Khenjan,
91,68.92465355,35.68751701,Baghlan,Khenjan,
91,68.98368987,35.68982772,Baghlan,Khenjan,
91,69.00520873,35.64945052,Baghlan,Khenjan,
91,69.04754218,35.64866802,Baghlan,Khenjan,
91,69.06194025,35.61009059,Baghlan,Khenjan,
91,69.05262845,35.57832094,Baghlan,Khenjan,
91,69.05951448,35.56431412,Baghlan,Khenjan,
91,69.08846712,35.53348347,Baghlan,Khenjan,
91,69.12884431,35.52957095,Baghlan,Khenjan,
91,69.14860275,35.50370748,Baghlan,Khenjan,
91,69.17399478,35.49044577,Baghlan,Khenjan,
92,68.14989558,35.53751171,Samangan,Ruy-e-Duab,
92,68.15969737,35.51602168,Samangan,Ruy-e-Duab,
92,68.116444,35.48663419,Samangan,Ruy-e-Duab,
92,68.10695308,35.46811913,Samangan,Ruy-e-Duab,
92,68.06668189,35.46503185,Samangan,Ruy-e-Duab,
92,68.03805433,35.45288682,Samangan,Ruy-e-Duab,
92,67.95781396,35.45721898,Samangan,Ruy-e-Duab,
92,67.91079834,35.44524904,Samangan,Ruy-e-Duab,
92,67.89458495,35.45547474,Samangan,Ruy-e-Duab,
92,67.89325867,35.47909739,Samangan,Ruy-e-Duab,
92,67.8659502,35.46812054,Samangan,Ruy-e-Duab,
92,67.83795839,35.47920216,Samangan,Ruy-e-Duab,
92,67.81900885,35.47557363,Samangan,Ruy-e-Duab,
92,67.81613947,35.48177461,Samangan,Ruy-e-Duab,
92,67.78766406,35.45907323,Samangan,Ruy-e-Duab,
92,67.74239925,35.4470442,Samangan,Ruy-e-Duab,
92,67.60910958,35.47349864,Samangan,Ruy-e-Duab,
92,67.57175359,35.46884731,Samangan,Ruy-e-Duab,
92,67.54718875,35.47538824,Samangan,Ruy-e-Duab,
92,67.50017646,35.44777507,Samangan,Ruy-e-Duab,
92,67.48003518,35.45736434,Samangan,Ruy-e-Duab,
92,67.45909438,35.44952418,Samangan,Ruy-e-Duab,
92,67.4464718,35.48904193,Samangan,Ruy-e-Duab,
92,67.44820459,35.51244102,Samangan,Ruy-e-Duab,
92,67.46531704,35.5288056,Samangan,Ruy-e-Duab,
92,67.45445794,35.54053895,Samangan,Ruy-e-Duab,
92,67.45571403,35.57517754,Samangan,Ruy-e-Duab,
92,67.44938184,35.57944986,Samangan,Ruy-e-Duab,
92,67.45626233,35.60369243,Samangan,Ruy-e-Duab,
92,67.41813364,35.612864,Samangan,Ruy-e-Duab,
92,67.41169388,35.62072352,Samangan,Ruy-e-Duab,
92,67.43295932,35.64755049,Samangan,Ruy-e-Duab,
92,67.46902678,35.65987059,Samangan,Ruy-e-Duab,
92,67.47210104,35.67650777,Samangan,Ruy-e-Duab,
92,67.50230114,35.71376059,Samangan,Ruy-e-Duab,
92,67.54366532,35.71419322,Samangan,Ruy-e-Duab,
92,67.57520189,35.69958022,Samangan,Ruy-e-Duab,
92,67.6026154,35.72069981,Samangan,Ruy-e-Duab,
92,67.62984418,35.72939793,Samangan,Ruy-e-Duab,
92,67.59813973,35.75580589,Samangan,Ruy-e-Duab,
92,67.62555324,35.80559779,Samangan,Ruy-e-Duab,
92,67.68048726,35.80506182,Samangan,Ruy-e-Duab,
92,67.6845772,35.82563181,Samangan,Ruy-e-Duab,
92,67.67254796,35.85534402,Samangan,Ruy-e-Duab,
92,67.72905325,35.84909576,Samangan,Ruy-e-Duab,
92,67.75001624,35.8603963,Samangan,Ruy-e-Duab,
92,67.78080325,35.86392144,Samangan,Ruy-e-Duab,
92,67.8311546,35.89133495,Samangan,Ruy-e-Duab,
92,67.88975798,35.86811739,Samangan,Ruy-e-Duab,
92,67.92248636,35.8334309,Samangan,Ruy-e-Duab,
92,67.91907009,35.8107882,Samangan,Ruy-e-Duab,
92,67.9533965,35.81035319,Samangan,Ruy-e-Duab,
92,67.96528501,35.80224103,Samangan,Ruy-e-Duab,
92,67.96734844,35.7903906,Samangan,Ruy-e-Duab,
92,67.99451677,35.81147211,Samangan,Ruy-e-Duab,
92,68.01479718,35.78503765,Samangan,Ruy-e-Duab,
92,68.0310215,35.79888427,Samangan,Ruy-e-Duab,
92,68.04444853,35.82895522,Samangan,Ruy-e-Duab,
92,68.0982965,35.81035319,Samangan,Ruy-e-Duab,
92,68.09326137,35.74419711,Samangan,Ruy-e-Duab,
92,68.10193299,35.73118968,Samangan,Ruy-e-Duab,
92,68.12822758,35.72419643,Samangan,Ruy-e-Duab,
92,68.15749431,35.70470277,Samangan,Ruy-e-Duab,
92,68.13558017,35.63302669,Samangan,Ruy-e-Duab,
92,68.15700122,35.64095796,Samangan,Ruy-e-Duab,
92,68.20181231,35.6124418,Samangan,Ruy-e-Duab,
92,68.2099761,35.59285952,Samangan,Ruy-e-Duab,
92,68.16499419,35.55877233,Samangan,Ruy-e-Duab,
92,68.14989558,35.53751171,Samangan,Ruy-e-Duab,
93,68.14849528,35.53268846,Baghlan,Tala Wa barfak,
93,68.16499419,35.55877233,Baghlan,Tala Wa barfak,
93,68.2099761,35.59285952,Baghlan,Tala Wa barfak,
93,68.25513448,35.58256479,Baghlan,Tala Wa barfak,
93,68.27697834,35.58606846,Baghlan,Tala Wa barfak,
93,68.31249082,35.56015862,Baghlan,Tala Wa barfak,
93,68.32261252,35.51776857,Baghlan,Tala Wa barfak,
93,68.34545124,35.49207501,Baghlan,Tala Wa barfak,
93,68.4009593,35.48980385,Baghlan,Tala Wa barfak,
93,68.42264684,35.50117776,Baghlan,Tala Wa barfak,
93,68.48060673,35.48260258,Baghlan,Tala Wa barfak,
93,68.50051229,35.47149338,Baghlan,Tala Wa barfak,
93,68.5103779,35.44929093,Baghlan,Tala Wa barfak,
93,68.51630094,35.45489666,Baghlan,Tala Wa barfak,
93,68.52793548,35.44696402,Baghlan,Tala Wa barfak,
93,68.56679798,35.44526777,Baghlan,Tala Wa barfak,
93,68.56362198,35.43129338,Baghlan,Tala Wa barfak,
93,68.58315437,35.4009626,Baghlan,Tala Wa barfak,
93,68.63150894,35.38563841,Baghlan,Tala Wa barfak,
93,68.66660766,35.3548591,Baghlan,Tala Wa barfak,
93,68.68492159,35.37606471,Baghlan,Tala Wa barfak,
93,68.71449094,35.37152925,Baghlan,Tala Wa barfak,
93,68.74439367,35.38580001,Baghlan,Tala Wa barfak,
93,68.79030883,35.36880562,Baghlan,Tala Wa barfak,
93,68.79663656,35.37047414,Baghlan,Tala Wa barfak,
93,68.7955596,35.38304629,Baghlan,Tala Wa barfak,
93,68.80172313,35.38169648,Baghlan,Tala Wa barfak,
93,68.80878159,35.36719691,Baghlan,Tala Wa barfak,
93,68.83124025,35.35688328,Baghlan,Tala Wa barfak,
93,68.83066191,35.34203935,Baghlan,Tala Wa barfak,
93,68.84656612,35.33548489,Baghlan,Tala Wa barfak,
93,68.84068638,35.32141209,Baghlan,Tala Wa barfak,
93,68.85917002,35.29654211,Baghlan,Tala Wa barfak,
93,68.84585495,35.27560114,Baghlan,Tala Wa barfak,
93,68.80602419,35.25435277,Baghlan,Tala Wa barfak,
93,68.80017875,35.22710403,Baghlan,Tala Wa barfak,
93,68.78171736,35.22620807,Baghlan,Tala Wa barfak,
93,68.77329998,35.21109309,Baghlan,Tala Wa barfak,
93,68.74150147,35.20994987,Baghlan,Tala Wa barfak,
93,68.7348115,35.18954124,Baghlan,Tala Wa barfak,
93,68.71969557,35.17798199,Baghlan,Tala Wa barfak,
93,68.70995701,35.18035312,Baghlan,Tala Wa barfak,
93,68.70110762,35.16422098,Baghlan,Tala Wa barfak,
93,68.68349353,35.15363559,Baghlan,Tala Wa barfak,
93,68.67849723,35.13335399,Baghlan,Tala Wa barfak,
93,68.62048929,35.13818092,Baghlan,Tala Wa barfak,
93,68.59758251,35.117984,Baghlan,Tala Wa barfak,
93,68.61773587,35.08605816,Baghlan,Tala Wa barfak,
93,68.60956143,35.07045055,Baghlan,Tala Wa barfak,
93,68.55574905,35.07322897,Baghlan,Tala Wa barfak,
93,68.54101419,35.06296115,Baghlan,Tala Wa barfak,
93,68.51090934,35.0592986,Baghlan,Tala Wa barfak,
93,68.4363882,35.07771718,Baghlan,Tala Wa barfak,
93,68.3729182,35.05326493,Baghlan,Tala Wa barfak,
93,68.36944619,35.06423139,Baghlan,Tala Wa barfak,
93,68.34663712,35.06330129,Baghlan,Tala Wa barfak,
93,68.31334363,35.07750547,Baghlan,Tala Wa barfak,
93,68.27565964,35.06766106,Baghlan,Tala Wa barfak,
93,68.25804555,35.03332205,Baghlan,Tala Wa barfak,
93,68.23337269,35.02452608,Baghlan,Tala Wa barfak,
93,68.19199272,35.0258276,Baghlan,Tala Wa barfak,
93,68.176284,35.00421223,Baghlan,Tala Wa barfak,
93,68.14431613,35.0374927,Baghlan,Tala Wa barfak,
93,68.12335706,35.04541057,Baghlan,Tala Wa barfak,
93,68.0739868,35.03626479,Baghlan,Tala Wa barfak,
93,68.05527644,35.05062938,Baghlan,Tala Wa barfak,
93,68.0202977,35.05931977,Baghlan,Tala Wa barfak,
93,68.01809594,35.11626917,Baghlan,Tala Wa barfak,
93,68.00422643,35.13828281,Baghlan,Tala Wa barfak,
93,68.01090846,35.16540787,Baghlan,Tala Wa barfak,
93,68.00521881,35.17632405,Baghlan,Tala Wa barfak,
93,68.05212532,35.1999427,Baghlan,Tala Wa barfak,
